"speciesCode","comName","sciName","locId","locName","obsDt","howMany","lat","lng","obsValid","obsReviewed","locationPrivate","subId","idu"
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3874553","Chateau Circle","2021-06-08 20:21",19,39.9176362,-74.8868895,TRUE,FALSE,TRUE,"S89869261",1531
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2489236","Lake Lonnie","2021-06-09 19:58",3,40.0223109,-74.9715967,TRUE,FALSE,FALSE,"S89917738",1532
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2021-06-10 20:39",6,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S89970661",1533
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L13931213","Secret Space of Dreams, Avalon US-NJ","2021-06-11 20:06",1,39.077702,-74.740906,TRUE,FALSE,TRUE,"S90021341",1534
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L302963","Great Swamp NWR","2021-06-12 20:30",2,40.7138227,-74.463013,TRUE,FALSE,FALSE,"S90088913",1535
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L178679","Lake Carnegie","2021-06-13 20:55",1,40.343456,-74.64465,TRUE,FALSE,FALSE,"S90151777",1536
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2021-06-14 20:32",4,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S90204017",1537
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L13931213","Secret Space of Dreams, Avalon US-NJ","2021-06-15 20:02",4,39.077702,-74.740906,TRUE,FALSE,TRUE,"S90251652",1538
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L12076576","DeKorte Park Marsh DiscoveryTrail","2021-06-16 23:30",0,40.7858622,-74.1005667,TRUE,FALSE,TRUE,"S93327403",1539
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L373247","Edwin B. Forsythe NWR--Motts Creek","2021-06-17 20:45",6,39.5191666,-74.4360189,TRUE,FALSE,FALSE,"S90355385",1540
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2265749","Point Yard","2021-06-18 20:14",4,38.93368,-74.9618,TRUE,FALSE,TRUE,"S90415515",1541
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2021-06-19 20:38",6,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S90460768",1542
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1300483","Cape May NWR--Two Mile Unit","2021-06-20 21:20",2,38.9518672,-74.8578212,TRUE,FALSE,FALSE,"S90524634",1543
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2265749","Point Yard","2021-06-21 20:10",2,38.93368,-74.9618,TRUE,FALSE,TRUE,"S90622164",1544
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L984762","Sandy Hook--North End","2021-06-22 20:43",10,40.4769212,-74.0107298,TRUE,FALSE,FALSE,"S90623018",1545
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L15496451","Barnegat Bay BLSP to Viking Village","2021-06-23 20:37",1,39.7559187,-74.1139537,TRUE,FALSE,TRUE,"S90672155",1546
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2803137","Mill Creek Park","2021-06-24 20:24",6,39.9322488,-74.1540241,TRUE,FALSE,FALSE,"S90739572",1547
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L12122143","Chosin Few Way (40.6734,-74.1003)","2021-06-25 20:43",8,40.673432,-74.100345,TRUE,FALSE,TRUE,"S90782572",1548
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L15538604","Chosin Few Way","2021-06-26 20:35",2,40.6737107,-74.1006321,TRUE,FALSE,TRUE,"S90842058",1549
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2372882","Island Beach SP--Spizzle Creek Blind Trail","2021-06-27 20:18",0,39.7941774,-74.0972793,TRUE,FALSE,FALSE,"S90901595",1550
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2021-06-28 20:28",4,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S90951374",1551
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1046929","Sandy Hook--Scout Camp & Randolph Drive","2021-06-29 20:32",5,40.4505966,-73.9972544,TRUE,FALSE,FALSE,"S90998696",1552
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L285931","Tuckahoe WMA (Cape May Co.)","2021-06-30 20:27",3,39.2855132,-74.7241616,TRUE,FALSE,FALSE,"S91047939",1553
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3135375","Boat launch, Seaview Ave., Linwood, NJ","2021-07-01 20:21",6,39.3334344,-74.5730925,TRUE,FALSE,TRUE,"S91468244",1554
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2265749","Point Yard","2021-07-02 20:08",4,38.93368,-74.9618,TRUE,FALSE,TRUE,"S91161830",1555
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3797793","Ocean City Welcome Center","2021-07-03 20:00",5,39.2881767,-74.5824587,TRUE,FALSE,FALSE,"S91202669",1556
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109133","Edwin B. Forsythe NWR (formerly Brig)","2021-07-04 20:50",32,39.465,-74.4477778,TRUE,FALSE,FALSE,"S91265588",1557
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2265749","Point Yard","2021-07-05 20:04",2,38.93368,-74.9618,TRUE,FALSE,TRUE,"S91328287",1558
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L15670447","Hartford Rd, Delran US-NJ 40.00556, -74.92608","2021-07-06 19:49",4,40.00556,-74.926077,TRUE,FALSE,TRUE,"S91370069",1559
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L6313593","Van Vorst to LSP","2021-07-07 20:07",2,40.7148317,-74.0500727,TRUE,FALSE,TRUE,"S91421233",1560
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L12078655","Cranbury--Liberty Way & Half Acre Rd. Area","2021-07-08 19:00",1,40.3218405,-74.4970823,TRUE,FALSE,FALSE,"S91460754",1561
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L189035","Liberty SP","2021-07-09 20:12",6,40.7025698,-74.0493536,TRUE,FALSE,FALSE,"S91512635",1562
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L15727760","44 Longstreet Road, Holmdel, New Jersey, US (40.369, -74.186)","2021-07-10 20:02",4,40.368868,-74.1858779,TRUE,FALSE,TRUE,"S91598495",1563
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1269935","Cape Island--South Cape May beach (CMPSP & SCMM)","2021-07-11 20:23",1,38.9317636,-74.9461985,TRUE,FALSE,FALSE,"S91630978",1564
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1280497","Cape May Harbor","2021-07-12 20:05",1,38.9496627,-74.8943564,TRUE,FALSE,FALSE,"S91678484",1565
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L633315","Barnegat Municipal Dock","2021-07-13 20:19",6,39.7492357,-74.1934097,TRUE,FALSE,FALSE,"S91719762",1566
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7546567","River Lane West Deptford","2021-07-14 20:39",15,39.84558,-75.194582,TRUE,FALSE,TRUE,"S92179413",1567
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L283804","Overpeck County Park","2021-07-15 19:49",10,40.8665581,-74.0011184,TRUE,FALSE,FALSE,"S91809320",1568
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L15839908","Stephen R. Gregg Park, Bayonne US-NJ 40.68212, -74.11550","2021-07-16 20:20",2,40.682123,-74.115496,TRUE,FALSE,TRUE,"S92063725",1569
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3999771","NJ Tpke exit 7A","2021-07-17 18:05",1,40.1908729,-74.6060729,TRUE,FALSE,TRUE,"S92046115",1570
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L10496297","Muriel Hepner Nature Park","2021-07-18 19:40",1,40.9068963,-74.4682503,TRUE,FALSE,FALSE,"S91966433",1571
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2021-07-19 20:05",8,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S92018964",1572
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2021-07-20 19:46",2,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S92065444",1573
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7546567","River Lane West Deptford","2021-07-21 21:00",5,39.84558,-75.194582,TRUE,FALSE,TRUE,"S93224251",1574
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L5209305","Overpeck Park ","2021-07-22 20:12",3,40.8612467,-74.0081207,TRUE,FALSE,TRUE,"S92157336",1575
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L15872426","5000 Central Ave, Sea Isle City US-NJ 39.15054, -74.69851","2021-07-23 20:16",1,39.150541,-74.698506,TRUE,FALSE,TRUE,"S92201695",1576
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2021-07-24 20:26",4,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S92252067",1577
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L15901534","New Jersey Tpke (Pa Ext), Burlington US-NJ (40.0990,-74.7867)","2021-07-25 19:55",1,40.098955,-74.78668,TRUE,FALSE,TRUE,"S92321302",1578
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L12334216","Edwin B. Forsythe NWR--Doughty Rd forest","2021-07-26 20:29",1,39.472164,-74.449489,TRUE,FALSE,TRUE,"S92352444",1579
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2021-07-27 19:40",6,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S92396974",1580
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1280497","Cape May Harbor","2021-07-28 20:05",2,38.9496627,-74.8943564,TRUE,FALSE,FALSE,"S92455176",1581
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2021-07-29 19:00",18,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S92483786",1582
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2021-07-30 19:58",2,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S92526576",1583
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1447083","St. Michael's Farm Preserve","2021-07-31 20:02",2,40.3828552,-74.7468013,TRUE,FALSE,FALSE,"S92579526",1584
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1841412","Flood Gate","2021-08-01 20:20",6,39.8312826,-75.3319645,TRUE,FALSE,FALSE,"S92635675",1585
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2603268","Woodmansee Blvd","2021-08-02 19:47",1,39.7457784,-74.1976556,TRUE,FALSE,TRUE,"S97476350",1586
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L242133","Princeton Institute Woods & Charles Rogers Wildlife Refuge","2021-08-03 20:15",1,40.3275414,-74.6628358,TRUE,FALSE,FALSE,"S92758728",1587
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L283804","Overpeck County Park","2021-08-04 19:21",7,40.8665581,-74.0011184,TRUE,FALSE,FALSE,"S92775384",1588
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2021-08-05 19:55",1,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S92819806",1589
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L285931","Tuckahoe WMA (Cape May Co.)","2021-08-06 19:03",63,39.2855132,-74.7241616,TRUE,FALSE,FALSE,"S92863494",1590
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2363469","High Bar Harbor","2021-08-07 19:27",5,39.746398,-74.1206145,TRUE,FALSE,FALSE,"S92913719",1591
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2021-08-08 19:45",10,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S92971242",1592
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1836886","Raccoon Creek","2021-08-09 19:38",80,39.7868096,-75.360899,TRUE,FALSE,FALSE,"S93018132",1593
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879717","Cooper River Park","2021-08-10 18:56",2,39.9267201,-75.0686145,TRUE,FALSE,FALSE,"S93058790",1594
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2021-08-11 20:02",4,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S93102767",1595
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L208783","Great Swamp NWR--Overlook","2021-08-12 19:15",2,40.7133779,-74.5099406,TRUE,FALSE,FALSE,"S93142086",1596
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L11209110","Great Swamp NWR--Mystic Lake","2021-08-13 19:00",1,40.718526,-74.4890106,TRUE,FALSE,FALSE,"S93211124",1597
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2021-08-14 19:07",1,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S93233685",1598
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2021-08-15 19:15",225,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S93290726",1599
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L592872","Ocean Drive--Two Mile Landing","2021-08-16 21:17",1,38.9595423,-74.866333,TRUE,FALSE,FALSE,"S93342944",1600
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7388405","Scott’s House","2021-08-17 19:49",50,39.794824,-75.357402,TRUE,FALSE,TRUE,"S93383887",1601
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L633229","Reed's Beach--Reed yard","2021-08-18 18:40",10,39.1144246,-74.8866212,TRUE,FALSE,TRUE,"S93429297",1602
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L771306","Jarvis Sound","2021-08-19 19:10",30,38.967751,-74.8683929,TRUE,FALSE,FALSE,"S93485675",1603
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L302963","Great Swamp NWR","2021-08-20 18:55",75,40.7138227,-74.463013,TRUE,FALSE,FALSE,"S93509370",1604
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2021-08-21 18:53",3,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S93556353",1605
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2021-08-22 18:47",27,39.972969,-74.823276,TRUE,FALSE,TRUE,"S93610611",1606
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2021-08-23 18:30",1,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S93659511",1607
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1265820","North Branch Park","2021-08-24 19:20",5,40.5794465,-74.6779356,TRUE,FALSE,FALSE,"S93696997",1608
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109132","Cape Island--Cape May Point SP (CMPSP)","2021-08-25 19:10",2,38.9338272,-74.9550854,TRUE,FALSE,FALSE,"S93732607",1609
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L8917802","Shark River Mudflats","2021-08-26 18:37",300,40.1916865,-74.0579805,TRUE,FALSE,TRUE,"S93773753",1610
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2021-08-27 18:30",23,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S93813833",1611
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2021-08-28 17:48",85,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S93860673",1612
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L589790","Corson's Inlet SP","2021-08-29 22:27",4,39.2167774,-74.6462631,TRUE,FALSE,FALSE,"S93923346",1613
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1052001","Grove Ave Bridge waterway, W Deptford","2021-08-30 19:20",0,39.8576394,-75.183692,TRUE,FALSE,TRUE,"S93961045",1614
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109133","Edwin B. Forsythe NWR (formerly Brig)","2021-08-31 19:14",50,39.465,-74.4477778,TRUE,FALSE,FALSE,"S94009697",1615
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L765029","Meadowlands IBA--Skeetkill Marsh","2021-09-01 15:45",1,40.8266051,-74.0164161,TRUE,FALSE,FALSE,"S94046214",1616
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1841412","Flood Gate","2021-09-02 19:02",100,39.8312826,-75.3319645,TRUE,FALSE,FALSE,"S94095527",1617
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L16280881","304 Lincoln Dr, Ocean US-NJ 40.22819, -74.03250","2021-09-03 21:50",4,40.228191,-74.032503,TRUE,FALSE,TRUE,"S94141293",1618
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389013","Meadowlands IBA--Mill Creek Point","2021-09-04 18:04",6,40.8065667,-74.0447833,TRUE,FALSE,FALSE,"S94222468",1619
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1052001","Grove Ave Bridge waterway, W Deptford","2021-09-05 16:11",0,39.8576394,-75.183692,TRUE,FALSE,TRUE,"S94236559",1620
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109133","Edwin B. Forsythe NWR (formerly Brig)","2021-09-06 20:57",200,39.465,-74.4477778,TRUE,FALSE,FALSE,"S94307180",1621
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L274556","Stone Harbor Blvd--The Wetlands Institute","2021-09-07 19:03",4,39.0608166,-74.7726134,TRUE,FALSE,FALSE,"S94349271",1622
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2021-09-08 19:15",1,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S94390567",1623
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2021-09-09 18:55",610,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S94434011",1624
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2372867","Island Beach SP--Reed's Road","2021-09-10 17:36",1,39.8960622,-74.0828512,TRUE,FALSE,FALSE,"S94473704",1625
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L572072","Edwin B. Forsythe NWR--Cedar Bonnet Island","2021-09-11 18:35",1,39.6571874,-74.1938168,TRUE,FALSE,FALSE,"S94526313",1626
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L6277847","Hershfeld's 0.11 acres yard, Villas (private)","2021-09-12 18:30",4,38.9972632,-74.9546642,TRUE,FALSE,TRUE,"S94980989",1627
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9897668","Wildwoods Convention Center","2021-09-13 18:10",1,38.9810178,-74.8158714,TRUE,FALSE,FALSE,"S95009094",1628
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1836886","Raccoon Creek","2021-09-14 18:24",50,39.7868096,-75.360899,TRUE,FALSE,FALSE,"S94670731",1629
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L4625113","Swan Bay WMA","2021-09-15 18:31",60,39.5900802,-74.5161009,TRUE,FALSE,FALSE,"S94764063",1630
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L589790","Corson's Inlet SP","2021-09-16 15:30",1,39.2167774,-74.6462631,TRUE,FALSE,FALSE,"S94749136",1631
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2021-09-17 18:31",4,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S95144441",1632
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L92443","Cape Island--CMPSP--Hawkwatch Platform","2021-09-18 19:57",6,38.9328558,-74.9579416,TRUE,FALSE,FALSE,"S94891748",1633
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L252324","Huber Woods County Park","2021-09-19 18:12",2,40.3876998,-74.0336472,TRUE,FALSE,FALSE,"S94905656",1634
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109133","Edwin B. Forsythe NWR (formerly Brig)","2021-09-20 21:34",300,39.465,-74.4477778,TRUE,FALSE,FALSE,"S94955519",1635
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L4881215","Cape Island--CMBO's \"The Roost\" (restricted access)","2021-09-21 18:06",1,38.953483,-74.940971,TRUE,FALSE,FALSE,"S94992049",1636
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2021-09-22 18:00",1,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S95034745",1637
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2021-09-23 16:15",15,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S95069888",1638
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L15072387","The Celery Farm, Allendale US-NJ 41.03378, -74.12608","2021-09-24 18:25",1,41.033782,-74.126083,TRUE,FALSE,TRUE,"S95132416",1639
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L16470102","2689–2745 Bay Ave, Ocean City US-NJ 39.26130, -74.60584","2021-09-25 18:09",2,39.261304,-74.605837,TRUE,FALSE,TRUE,"S95173236",1640
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L5461758","US-New Jersey-Matawan-137-157 Matawan Avenue - 40.423x-74.231","2021-09-26 18:18",1,40.423378,-74.230719,TRUE,FALSE,TRUE,"S95224222",1641
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L330652","Ocean City Preserve","2021-09-27 17:54",4,39.2611385,-74.6041728,TRUE,FALSE,FALSE,"S95355967",1642
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L16241005","Cape Island--425 Third Ave, WCM","2021-09-28 18:03",4,38.939391,-74.938304,TRUE,FALSE,TRUE,"S95312394",1643
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1774964","Edwin B. Forsythe NWR--Leeds Eco-Trail","2021-09-29 18:20",10,39.4636714,-74.4487429,TRUE,FALSE,FALSE,"S95365521",1644
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L865402","Boundary Creek Natural Resource Area","2021-09-30 18:22",100,40.011,-74.905,TRUE,FALSE,FALSE,"S95402133",1645
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2021-10-01 17:49",2,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S95449081",1646
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L16241005","Cape Island--425 Third Ave, WCM","2021-10-02 18:26",1,38.939391,-74.938304,TRUE,FALSE,TRUE,"S95504659",1647
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L928645","Stone Harbor (general area)","2021-10-03 17:30",0,39.0474263,-74.7636403,TRUE,FALSE,FALSE,"S95567201",1648
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2021-10-04 18:08",2,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S95610494",1649
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L92443","Cape Island--CMPSP--Hawkwatch Platform","2021-10-05 18:53",1,38.9328558,-74.9579416,TRUE,FALSE,FALSE,"S95651031",1650
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2021-10-06 18:21",20,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S95691036",1651
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L229904","The Celery Farm","2021-10-07 17:50",4,41.0364972,-74.1271909,TRUE,FALSE,FALSE,"S96090658",1652
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L12282990","15 James Street, Harvey Cedars, New Jersey, US (39.687, -74.149)","2021-10-08 17:46",0,39.6871925,-74.1486129,TRUE,FALSE,TRUE,"S95779149",1653
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1128743","Mercer Corporate Park, Robbinsville","2021-10-09 18:15",18,40.1875596,-74.5894003,TRUE,FALSE,FALSE,"S95876507",1654
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L12476498","Grassy Sound","2021-10-10 17:34",30,39.027964,-74.810338,TRUE,FALSE,TRUE,"S95943696",1655
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2021-10-11 18:12",2,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S96004158",1656
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1836886","Raccoon Creek","2021-10-12 16:52",1200,39.7868096,-75.360899,TRUE,FALSE,FALSE,"S96045049",1657
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L197073","Stone Harbor Point","2021-10-13 17:45",0,39.0317999,-74.7723111,TRUE,FALSE,FALSE,"S96426278",1658
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389015","Laurel Hill Park","2021-10-14 17:34",3,40.7611952,-74.0844691,TRUE,FALSE,FALSE,"S96165795",1659
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2021-10-15 17:31",130,39.972969,-74.823276,TRUE,FALSE,TRUE,"S96197607",1660
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L13376439","The Augustus Reeves House","2021-10-16 17:22",45,39.562687,-75.363831,TRUE,FALSE,TRUE,"S96244682",1661
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L716945","Richard A. Rutkowski Park","2021-10-17 17:49",2,40.6877528,-74.1107252,TRUE,FALSE,FALSE,"S96310576",1662
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2021-10-18 17:54",5,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S96418801",1663
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109132","Cape Island--Cape May Point SP (CMPSP)","2021-10-19 17:30",5,38.9338272,-74.9550854,TRUE,FALSE,FALSE,"S96541900",1664
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L13376439","The Augustus Reeves House","2021-10-20 17:52",999,39.562687,-75.363831,TRUE,FALSE,TRUE,"S96485466",1665
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L251091","Pole Farm (Mercer County Park NW)","2021-10-21 17:34",2,40.316411,-74.747477,TRUE,FALSE,FALSE,"S96524139",1666
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L4881215","Cape Island--CMBO's \"The Roost\" (restricted access)","2021-10-22 17:38",12,38.953483,-74.940971,TRUE,FALSE,FALSE,"S96568513",1667
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L92443","Cape Island--CMPSP--Hawkwatch Platform","2021-10-23 17:11",40,38.9328558,-74.9579416,TRUE,FALSE,FALSE,"S96611991",1668
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L13376439","The Augustus Reeves House","2021-10-24 16:58",26,39.562687,-75.363831,TRUE,FALSE,TRUE,"S96660895",1669
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L12893637","Fairleigh Dickinson University, Hackensack US-NJ 40.89715, -74.03205","2021-10-25 17:52",1,40.897148,-74.032049,TRUE,FALSE,TRUE,"S96703909",1670
